driver_id,vehicle_type,distance_to_pickup_mi,dropoff_distance_mi,delivery_size_lbs,offered_pay_usd,acceptance_rate_7d,acceptance_rate_14d,acceptance_rate_30d,reliability_score,traffic_delay_min,weather_delay_factor,hour_of_day,day_of_week,accepted
driver_009,hybrid,1.74,2.9,2,18.3,85,71,51,79,1,0.1,21,4,1
driver_009,hybrid,0.63,12.63,14,24.15,53,52,50,86,45,0.18,17,1,1
driver_009,hybrid,1.71,5.27,37,11.5,100,57,44,79,9,0.9,1,4,1
driver_009,hybrid,8.07,3.78,50,12.45,91,47,40,78,39,0.49,6,3,1
driver_009,hybrid,9.0,14.31,41,12.0,87,59,55,77,2,0.57,2,2,0
driver_009,hybrid,1.15,2.78,5,12.79,63,57,46,91,22,0.55,12,2,1
driver_009,hybrid,1.9,7.53,2,21.69,51,50,49,92,29,0.04,21,5,1
driver_009,hybrid,0.36,4.89,7,8.4,85,52,46,84,10,0.63,0,2,1
driver_009,hybrid,1.43,1.2,19,22.3,97,72,67,90,37,0.56,12,4,1
driver_009,hybrid,6.81,11.89,35,24.07,76,74,64,94,44,0.6,22,2,1
driver_009,hybrid,0.84,5.01,46,19.96,90,63,59,74,10,0.19,3,6,1
driver_009,hybrid,7.16,2.79,39,18.22,74,63,47,74,32,0.09,15,3,1
driver_009,hybrid,9.82,6.19,28,8.61,73,46,41,94,7,0.45,8,0,1
driver_009,hybrid,1.33,12.54,15,13.18,76,76,46,89,42,0.23,9,1,0
driver_009,hybrid,9.92,9.09,47,8.75,87,59,50,91,6,0.2,5,2,0
driver_009,hybrid,0.16,8.61,13,22.29,51,50,43,72,27,0.47,13,3,1
driver_009,hybrid,2.64,2.03,6,10.04,74,48,43,97,35,0.87,23,5,0
driver_009,hybrid,8.5,11.31,7,8.88,77,77,62,76,19,0.11,4,5,1
driver_009,hybrid,7.75,6.4,41,19.54,61,57,49,64,40,0.03,2,3,0
driver_009,hybrid,4.98,14.97,3,23.92,72,62,43,99,39,0.7,11,3,0
driver_009,hybrid,2.35,14.63,4,20.11,74,73,66,92,15,0.72,6,2,0
driver_009,hybrid,0.72,10.59,21,23.25,89,81,51,81,10,0.87,4,0,0
driver_009,hybrid,3.68,9.69,25,16.23,68,47,43,95,1,0.44,11,3,1
driver_009,hybrid,1.83,5.54,38,13.91,61,49,49,80,42,0.9,21,3,1
driver_009,hybrid,6.37,11.43,49,18.19,88,69,59,71,22,0.71,20,2,1
driver_009,hybrid,3.34,8.15,40,17.81,88,53,45,100,1,0.95,10,5,1
driver_009,hybrid,3.26,6.88,27,24.68,77,62,52,82,26,0.22,22,2,1
driver_009,hybrid,6.48,9.81,2,20.33,85,82,52,72,16,0.15,3,0,1
driver_009,hybrid,2.41,6.07,21,22.7,65,59,51,72,20,0.58,6,4,1
driver_009,hybrid,0.5,8.45,26,22.06,93,82,49,84,18,0.97,2,6,0
driver_009,hybrid,3.04,11.95,5,18.32,50,45,43,85,16,0.05,19,5,1
driver_009,hybrid,9.28,5.55,5,15.67,57,53,53,84,23,0.3,20,3,1
driver_009,hybrid,0.18,9.02,15,21.24,82,60,60,93,33,0.54,13,3,1
driver_009,hybrid,6.92,8.61,29,9.8,90,63,44,62,15,0.69,17,1,1
driver_009,hybrid,7.94,11.94,21,10.78,88,73,56,61,22,0.75,17,1,0
driver_009,hybrid,9.27,10.39,18,21.09,84,69,54,63,13,0.56,7,5,1
driver_009,hybrid,5.95,8.12,38,19.2,80,74,73,93,4,0.28,10,4,0
driver_009,hybrid,4.31,3.01,6,20.61,59,58,47,77,13,0.46,11,5,1
driver_009,hybrid,9.64,4.88,37,16.78,85,48,42,82,39,0.39,9,3,0
driver_009,hybrid,6.71,4.3,14,14.26,80,77,46,62,3,0.13,5,1,0
driver_009,hybrid,6.79,0.84,46,15.03,79,61,45,72,43,0.18,2,3,1
driver_009,hybrid,1.33,6.73,18,12.52,56,49,46,68,45,0.86,0,1,0
driver_009,hybrid,2.48,11.47,24,20.5,54,51,48,69,42,0.53,6,3,1
driver_009,hybrid,7.43,5.03,11,10.03,72,71,57,66,42,0.14,2,5,0
driver_009,hybrid,0.66,11.52,31,15.57,77,57,52,60,11,0.65,9,6,1
driver_009,hybrid,7.37,4.97,11,8.04,89,54,45,75,26,0.93,10,0,1
driver_009,hybrid,7.69,5.54,16,22.96,84,80,78,91,25,0.87,18,0,1
driver_009,hybrid,5.98,11.28,46,17.94,100,62,47,64,17,0.43,4,0,1
driver_009,hybrid,4.11,2.08,25,9.36,87,68,51,88,34,0.63,21,6,1
driver_009,hybrid,4.54,11.7,10,16.4,52,52,40,91,29,0.91,9,1,1
driver_009,hybrid,0.45,8.35,34,14.05,96,86,75,91,11,0.88,6,0,0
driver_009,hybrid,9.87,7.95,19,10.7,69,47,43,73,9,0.68,16,6,0
driver_009,hybrid,0.37,7.12,11,20.04,85,47,42,76,13,0.3,1,0,1
driver_009,hybrid,8.64,12.15,5,23.47,63,46,45,62,30,0.39,15,4,1
driver_009,hybrid,2.72,9.7,32,8.32,86,73,55,87,32,0.09,15,6,1
driver_009,hybrid,0.59,12.27,47,16.11,65,62,52,100,21,0.82,15,0,1
driver_009,hybrid,9.65,8.92,45,18.4,57,48,43,77,23,0.05,11,3,1
driver_009,hybrid,0.95,8.17,37,14.11,68,60,50,93,36,0.62,2,3,1
driver_009,hybrid,6.36,8.91,29,12.26,66,53,49,95,31,0.63,23,0,1
driver_009,hybrid,7.22,11.05,21,15.42,71,48,48,62,23,0.05,16,1,1
driver_009,hybrid,2.41,12.95,24,8.36,69,55,54,89,17,0.48,21,2,1
driver_009,hybrid,1.32,3.54,41,21.12,61,54,51,81,2,0.7,3,2,1
driver_009,hybrid,9.52,4.51,43,24.67,60,56,46,60,16,0.09,11,6,0
driver_009,hybrid,0.28,5.62,43,14.22,90,64,40,82,38,0.89,15,5,1
driver_009,hybrid,9.72,12.07,9,19.94,59,58,58,64,37,0.86,23,0,0
driver_009,hybrid,3.85,14.54,49,11.75,69,66,57,62,22,0.63,12,0,1
driver_009,hybrid,1.2,7.12,6,11.04,73,48,46,99,2,0.14,5,3,1
driver_009,hybrid,3.74,8.6,43,18.41,99,69,60,77,35,0.34,8,0,1
driver_009,hybrid,1.37,4.76,10,14.56,78,50,45,68,36,0.09,21,5,1
driver_009,hybrid,6.83,5.05,13,8.21,83,82,49,95,11,0.22,19,2,1
driver_009,hybrid,4.97,10.56,41,11.57,63,45,45,88,16,0.1,12,0,1
driver_009,hybrid,3.11,10.42,11,10.57,97,55,44,79,36,0.49,22,1,1
driver_009,hybrid,6.88,4.23,2,24.61,95,95,57,90,27,0.79,0,2,1
driver_009,hybrid,2.08,5.09,49,21.89,95,68,43,83,22,0.7,17,2,1
driver_009,hybrid,9.03,4.11,28,15.87,61,46,43,60,3,0.62,19,5,1
driver_009,hybrid,0.8,7.34,15,16.52,71,54,51,60,21,0.92,15,3,0
driver_009,hybrid,5.13,12.77,26,19.16,55,45,45,74,4,0.51,3,5,0
driver_009,hybrid,4.36,1.28,16,15.93,88,52,45,76,23,0.58,15,3,0
driver_009,hybrid,0.81,9.15,44,11.21,89,46,42,82,4,0.06,17,0,1
driver_009,hybrid,7.48,3.09,22,11.63,69,52,52,82,11,0.69,8,3,0
driver_009,hybrid,3.45,7.09,30,15.44,70,51,49,74,45,0.66,18,3,1
driver_009,hybrid,8.62,1.65,15,12.76,55,45,44,60,9,0.82,17,6,0
driver_009,hybrid,4.88,1.14,47,20.92,82,45,44,78,17,0.14,11,6,1
driver_009,hybrid,3.91,3.39,14,14.96,55,53,48,85,39,0.89,14,6,1
driver_009,hybrid,0.65,4.74,24,20.74,70,57,44,95,2,0.95,3,3,1
driver_009,hybrid,8.34,12.56,34,14.37,88,84,56,66,3,0.49,7,1,0
driver_009,hybrid,8.04,7.45,25,9.24,82,68,42,70,20,0.09,16,5,1
driver_009,hybrid,1.25,6.08,12,16.77,65,45,43,81,17,0.46,12,5,0
driver_009,hybrid,3.06,12.11,15,10.87,51,45,42,76,36,0.85,2,1,1
driver_009,hybrid,1.0,3.82,8,15.34,55,54,51,76,22,0.91,4,1,1
driver_009,hybrid,0.15,2.87,8,12.1,50,48,47,91,4,0.73,3,1,0
driver_009,hybrid,5.46,2.59,9,19.42,62,56,54,96,33,0.12,0,5,1
driver_009,hybrid,0.69,3.08,44,12.73,87,80,42,62,37,0.61,11,3,1
driver_009,hybrid,4.99,14.18,4,22.76,70,47,47,74,4,0.58,18,4,1
driver_009,hybrid,9.97,12.23,30,15.87,86,56,44,71,9,0.28,13,6,1
driver_009,hybrid,0.11,1.5,3,18.04,93,77,67,82,7,0.29,22,0,1
driver_009,hybrid,6.96,5.67,15,24.86,81,67,46,98,14,0.08,21,0,1
driver_009,hybrid,7.72,11.76,20,12.99,95,56,43,89,11,0.85,10,2,1
driver_009,hybrid,4.63,1.05,48,12.1,81,69,64,73,31,0.07,8,0,1
driver_009,hybrid,1.12,14.93,47,13.15,61,53,50,92,32,0.33,11,2,1
driver_009,hybrid,9.42,14.03,12,20.97,56,45,40,97,22,0.99,20,6,0
driver_009,hybrid,3.57,14.13,5,24.76,81,78,45,66,28,0.09,14,6,1
driver_009,hybrid,4.99,8.72,34,15.16,97,86,78,92,6,0.23,5,6,1
driver_009,hybrid,4.85,13.49,23,20.24,97,76,73,70,29,0.9,14,1,0
driver_009,hybrid,6.85,7.68,14,17.52,59,52,47,61,6,0.06,5,6,0
driver_009,hybrid,9.61,0.98,18,16.64,73,65,63,65,43,0.06,1,6,1
driver_009,hybrid,7.97,2.92,19,22.42,98,62,45,81,10,0.95,14,3,1
driver_009,hybrid,7.25,5.57,38,18.15,94,80,67,90,45,0.95,5,6,0
driver_009,hybrid,0.53,5.75,47,16.31,74,50,49,99,25,0.2,3,5,1
driver_009,hybrid,4.85,3.06,49,11.21,70,66,49,83,18,0.55,11,0,1
driver_009,hybrid,9.5,1.8,19,24.37,85,76,52,67,14,0.73,5,2,1
driver_009,hybrid,8.05,1.47,9,21.25,50,45,44,69,38,0.82,21,3,1
driver_009,hybrid,2.27,5.17,50,22.55,73,67,40,79,24,0.18,12,5,0
driver_009,hybrid,5.47,11.95,35,24.09,89,49,44,85,16,0.81,2,0,0
driver_009,hybrid,0.34,1.85,36,19.38,57,53,41,91,37,0.36,15,5,0
driver_009,hybrid,8.06,13.76,47,22.65,55,50,45,82,9,0.13,15,5,1
driver_009,hybrid,7.53,8.0,29,17.99,77,63,42,76,11,0.76,16,2,1
driver_009,hybrid,4.69,9.49,17,22.11,81,52,47,78,9,0.94,17,5,0
driver_009,hybrid,7.43,11.46,48,17.78,66,47,43,98,25,0.5,22,4,0
driver_009,hybrid,4.98,6.89,36,16.98,72,52,49,75,22,0.56,14,2,1
driver_009,hybrid,1.42,2.94,15,18.2,100,71,66,67,17,0.41,13,4,1
driver_009,hybrid,6.72,8.27,40,12.84,80,53,45,75,42,0.49,9,6,0
driver_009,hybrid,0.56,6.02,37,15.44,84,65,43,72,2,0.66,17,5,0
driver_009,hybrid,5.95,1.93,44,13.23,90,69,65,61,30,0.68,9,0,0
driver_009,hybrid,1.51,8.17,17,9.52,86,56,56,100,24,0.14,5,6,0
driver_009,hybrid,8.1,5.03,29,23.8,92,68,66,62,35,0.2,8,6,1
driver_009,hybrid,6.52,12.48,26,8.77,93,90,88,71,31,0.75,1,4,0
driver_009,hybrid,1.19,8.43,41,10.52,74,45,43,61,7,0.48,17,0,1
driver_009,hybrid,1.05,2.01,28,18.05,75,72,72,62,43,0.1,0,3,1
driver_009,hybrid,0.63,6.07,41,19.49,100,91,73,85,20,0.53,9,5,1
driver_009,hybrid,5.25,0.76,25,19.49,59,57,54,89,13,0.25,18,1,1
driver_009,hybrid,9.85,4.87,23,10.07,56,55,41,70,6,0.09,1,3,1
driver_009,hybrid,0.44,9.23,26,17.17,72,63,51,96,37,0.86,22,5,0
driver_009,hybrid,8.8,4.48,25,14.61,66,56,46,93,10,0.33,3,4,0
driver_009,hybrid,7.53,6.99,10,14.02,69,55,42,63,34,0.24,7,5,1
driver_009,hybrid,6.95,8.12,16,10.26,74,46,44,98,43,0.38,18,2,0
driver_009,hybrid,4.95,2.5,43,10.51,54,46,43,69,36,0.7,11,5,0
driver_009,hybrid,5.78,2.01,35,18.21,95,72,70,84,8,0.14,2,5,1
driver_010,electric,9.64,5.21,17,10.6,95,62,53,89,45,0.7,23,3,0
driver_010,electric,9.69,1.37,33,11.46,54,53,48,80,33,0.11,7,6,0
driver_010,electric,2.23,7.81,22,21.11,77,47,45,63,3,0.52,14,0,1
driver_010,electric,8.65,2.68,50,13.21,89,59,48,85,37,0.84,11,4,0
driver_010,electric,3.5,8.43,36,10.19,95,77,43,83,3,0.38,8,3,1
driver_010,electric,2.3,14.21,15,24.11,57,45,41,77,42,0.9,9,6,0
driver_010,electric,7.03,4.21,45,18.17,51,50,42,95,32,0.08,16,1,0
driver_010,electric,3.11,5.71,28,17.23,73,72,65,64,31,0.04,3,6,1
driver_010,electric,3.41,14.47,15,23.71,80,72,57,89,10,0.07,8,4,1
driver_010,electric,1.55,7.77,35,10.06,88,55,48,64,6,0.33,4,0,1
driver_010,electric,2.36,14.38,29,22.11,74,65,63,83,13,0.47,17,4,1
driver_010,electric,3.72,11.7,43,14.72,82,48,45,68,44,0.26,6,1,1
driver_010,electric,6.46,4.79,3,16.2,50,50,44,67,4,0.71,5,6,0
driver_010,electric,0.67,7.35,20,12.24,82,50,42,67,13,0.95,19,2,1
driver_010,electric,3.45,7.23,43,11.27,56,53,45,68,17,0.95,16,5,0
driver_010,electric,4.11,5.59,39,19.28,51,46,45,64,17,0.79,15,2,1
driver_010,electric,1.41,5.32,47,9.77,76,74,44,98,9,0.96,1,4,1
driver_010,electric,3.17,10.78,47,17.07,67,48,47,84,20,0.87,16,3,0
driver_010,electric,5.71,14.02,7,11.91,96,73,62,61,37,0.73,1,6,0
driver_010,electric,9.64,12.33,9,16.94,62,61,50,94,40,0.57,5,6,1
driver_010,electric,6.38,6.4,39,9.34,98,92,41,98,40,0.1,10,3,1
driver_010,electric,5.1,0.56,28,13.68,89,45,42,93,42,0.82,22,5,1
driver_010,electric,9.08,6.96,15,21.64,94,58,57,61,45,0.41,22,1,0
driver_010,electric,3.42,13.94,21,20.26,65,60,45,100,7,0.89,1,3,0
driver_010,electric,5.91,14.1,26,18.76,95,66,58,85,4,0.07,18,5,1
driver_010,electric,4.49,1.92,41,11.97,65,46,44,93,15,0.92,0,6,1
driver_010,electric,8.22,3.45,25,17.87,51,50,49,74,7,0.5,21,1,0
driver_010,electric,3.22,13.02,38,18.49,65,58,47,69,7,0.35,16,6,1
driver_010,electric,5.1,14.9,6,17.55,68,68,41,93,37,0.02,12,0,1
driver_010,electric,6.93,0.82,14,9.68,70,69,53,97,43,0.1,18,5,1
driver_010,electric,2.33,5.3,43,11.29,95,72,66,85,19,0.06,10,2,1
driver_010,electric,6.34,11.42,15,12.25,79,47,40,78,27,0.64,15,1,0
driver_010,electric,6.82,5.25,30,22.24,65,54,41,63,45,0.6,5,1,1
driver_010,electric,5.38,10.27,38,16.79,93,65,40,87,31,0.54,8,4,1
driver_010,electric,3.26,5.39,6,16.55,72,57,47,70,12,0.14,3,2,0
driver_010,electric,4.63,13.05,17,18.05,63,52,50,92,22,0.24,21,1,0
driver_010,electric,8.46,5.11,4,16.23,54,53,46,85,20,0.52,0,4,0
driver_010,electric,0.72,9.14,41,17.02,78,56,48,75,8,0.1,5,4,0
driver_010,electric,3.62,8.23,37,12.36,51,48,41,60,45,0.63,15,1,0
driver_010,electric,3.71,9.24,50,10.5,97,93,52,62,16,0.04,15,2,0
driver_010,electric,6.76,4.39,4,12.48,59,51,50,67,26,0.26,7,5,0
driver_010,electric,8.64,6.31,4,24.04,83,77,75,70,45,0.05,12,4,0
driver_010,electric,8.27,9.18,3,18.52,54,49,48,83,19,0.67,4,0,0
driver_010,electric,9.11,0.57,20,22.57,83,58,42,78,30,0.76,8,0,0
driver_010,electric,0.49,9.18,50,22.63,50,50,43,77,30,0.27,14,5,0
driver_010,electric,9.51,12.46,19,18.86,54,46,44,65,16,0.29,21,6,0
driver_010,electric,4.1,0.75,31,24.94,93,52,44,75,38,0.76,6,0,0
driver_010,electric,8.14,0.61,18,21.96,65,48,40,60,35,0.29,14,1,1
driver_010,electric,3.2,1.52,47,15.49,64,54,44,89,8,0.29,7,2,1
driver_010,electric,1.6,14.84,7,17.01,58,57,44,83,11,0.43,0,1,1
driver_010,electric,5.4,5.3,20,10.77,64,57,48,76,10,0.01,22,4,0
driver_010,electric,4.01,5.79,12,17.33,69,46,42,94,17,0.15,9,2,1
driver_010,electric,8.75,10.79,11,23.69,75,55,53,65,0,0.1,14,1,1
driver_010,electric,3.32,8.7,42,16.31,78,65,43,91,2,0.08,11,5,0
driver_010,electric,0.34,1.83,20,16.43,93,91,54,60,1,0.5,7,3,1
driver_010,electric,8.28,1.32,24,23.82,75,75,58,94,20,0.67,5,6,1
driver_010,electric,3.5,9.77,50,16.71,70,50,48,67,45,0.19,14,1,1
driver_010,electric,2.49,14.4,20,8.49,67,58,47,64,18,0.43,13,5,0
driver_010,electric,1.1,2.88,9,20.84,74,56,52,99,38,0.11,22,1,1
driver_010,electric,2.12,12.65,10,16.66,83,54,40,82,26,0.59,19,0,1
driver_010,electric,9.54,12.24,48,8.08,81,56,53,84,37,0.77,8,0,0
driver_010,electric,8.38,2.43,41,17.82,66,53,52,65,4,0.5,12,0,0
driver_010,electric,0.88,14.21,11,21.5,73,56,50,95,7,0.57,13,6,1
driver_010,electric,1.47,3.13,32,13.44,58,50,47,83,0,0.51,8,6,1
driver_010,electric,8.59,3.04,32,12.06,68,59,43,62,19,0.78,5,2,0
driver_010,electric,1.53,11.79,39,13.13,92,68,50,77,38,0.47,19,5,1
driver_010,electric,2.64,10.11,24,19.56,79,61,59,86,33,0.79,19,3,0
driver_010,electric,8.47,5.1,4,19.38,93,60,47,64,14,0.98,23,0,1
driver_010,electric,2.88,2.28,42,17.74,50,48,47,64,17,0.99,14,0,0
driver_010,electric,6.74,8.79,4,23.02,53,52,48,85,3,0.64,1,3,1
driver_010,electric,7.78,10.33,15,12.04,63,60,57,93,1,0.26,2,5,0
driver_010,electric,8.41,11.58,38,23.2,62,49,47,67,20,0.77,12,5,0
driver_010,electric,5.23,13.92,24,8.79,96,45,40,77,12,0.14,10,6,1
driver_010,electric,6.1,5.62,29,10.76,79,76,68,94,11,0.44,12,3,1
driver_010,electric,0.75,9.59,9,9.76,73,60,58,89,26,0.76,21,0,1
driver_010,electric,7.5,3.26,26,22.66,55,47,42,74,34,0.18,19,0,1
driver_010,electric,5.58,5.47,40,21.18,63,57,44,83,1,0.81,14,6,1
driver_010,electric,8.64,12.78,30,21.92,80,53,50,68,2,0.85,21,0,1
driver_010,electric,9.53,0.61,50,19.03,79,55,50,98,20,0.55,5,6,0
driver_010,electric,8.84,6.51,31,21.2,67,52,46,82,23,0.3,22,6,1
driver_010,electric,6.95,12.24,47,12.41,79,66,62,82,11,0.25,11,2,0
driver_010,electric,7.84,12.88,7,14.53,90,83,47,77,8,0.47,16,2,1
driver_010,electric,4.17,10.43,41,13.15,65,65,52,70,26,0.74,22,2,0
driver_010,electric,1.8,3.91,19,14.66,67,53,52,64,38,0.79,3,0,1
driver_010,electric,6.35,13.67,25,17.89,60,52,42,70,4,0.8,20,5,1
driver_010,electric,8.81,8.68,10,24.91,66,56,50,92,13,0.02,7,2,1
driver_010,electric,3.93,14.93,4,23.59,63,53,41,66,0,0.31,6,0,1
driver_010,electric,2.9,8.22,18,9.77,64,62,40,76,29,0.35,16,3,1
driver_010,electric,4.0,11.58,21,13.06,97,48,44,74,4,0.4,14,0,1
driver_010,electric,9.27,7.9,37,13.09,74,72,50,61,13,0.02,3,5,1
driver_010,electric,0.8,11.87,46,17.12,80,49,45,100,24,0.14,11,5,1
driver_010,electric,4.79,4.96,47,12.0,76,45,43,98,34,0.44,12,2,1
driver_010,electric,4.67,7.08,24,8.65,95,46,43,79,24,0.48,5,6,1
driver_010,electric,8.49,6.95,38,18.59,50,48,42,63,45,0.38,22,5,1
driver_010,electric,8.18,10.54,27,9.36,63,47,40,74,13,0.62,9,6,1
driver_010,electric,6.92,2.94,20,15.79,61,47,40,72,20,0.54,1,0,1
driver_010,electric,0.47,2.27,8,15.77,70,66,46,95,36,0.62,4,6,0
driver_010,electric,7.29,7.04,6,12.98,60,58,55,95,39,0.04,12,3,0
driver_010,electric,1.72,9.57,15,17.3,95,49,46,73,45,0.25,19,1,1
driver_010,electric,0.72,7.42,12,21.32,75,65,56,95,29,0.53,7,5,1
driver_010,electric,3.27,12.5,30,22.82,74,45,42,70,27,0.89,15,3,1
driver_010,electric,3.42,2.96,5,10.71,79,78,68,96,3,0.57,12,3,1
driver_010,electric,6.33,1.39,5,15.92,80,60,59,72,39,0.67,18,6,0
driver_010,electric,2.63,1.99,20,21.31,89,71,41,73,3,0.2,13,4,0
driver_010,electric,8.12,6.54,16,21.5,52,45,41,96,35,0.3,2,1,1
driver_010,electric,3.97,2.67,33,17.14,51,47,43,63,21,0.19,9,0,1
driver_010,electric,2.94,6.2,48,20.77,71,56,48,67,22,0.69,10,6,0
driver_010,electric,9.97,6.03,9,9.87,50,50,43,93,42,0.04,12,0,1
driver_010,electric,9.05,4.46,16,15.39,55,49,43,74,9,0.89,2,6,0
driver_010,electric,9.14,3.68,8,23.3,70,62,52,87,18,0.17,1,4,1
driver_010,electric,2.02,12.61,23,10.09,62,57,44,86,27,0.12,6,2,1
driver_010,electric,7.0,11.82,20,23.93,51,51,45,97,18,0.34,22,1,1
driver_010,electric,3.28,3.32,22,11.67,67,46,41,93,15,0.04,9,1,0
driver_010,electric,1.4,5.07,27,24.98,99,67,44,93,43,0.89,1,0,1
driver_010,electric,3.73,11.08,37,21.83,72,50,50,75,22,0.06,0,3,1
driver_010,electric,1.24,0.51,24,22.47,60,57,47,90,40,0.7,23,2,0
driver_010,electric,8.49,4.08,19,19.76,64,59,58,66,4,0.23,18,2,1
driver_010,electric,8.18,7.54,28,21.67,65,57,57,77,39,0.64,18,6,0
driver_010,electric,1.6,8.26,17,13.73,64,47,42,84,18,0.99,12,0,0
driver_010,electric,3.87,6.96,47,8.81,99,70,61,77,5,0.97,13,3,1
driver_010,electric,6.89,1.25,11,17.04,69,45,42,96,4,0.2,1,3,0
driver_010,electric,7.98,3.76,40,24.53,74,51,46,65,32,0.74,8,1,1
driver_010,electric,9.8,5.3,17,20.85,97,60,57,68,40,0.68,21,3,1
driver_010,electric,6.87,6.87,11,15.1,73,70,64,72,33,0.33,2,1,0
driver_010,electric,7.82,13.26,7,15.55,77,50,49,69,8,0.86,21,4,0
driver_010,electric,8.33,9.39,11,9.37,63,62,45,81,0,0.4,13,2,1
driver_010,electric,7.14,6.27,47,21.88,61,50,41,90,24,0.4,3,2,1
driver_010,electric,3.3,12.12,48,12.1,52,52,48,93,7,0.71,21,0,0
driver_010,electric,1.94,12.69,9,10.45,100,75,68,63,44,0.74,3,6,1
driver_010,electric,1.39,2.82,32,15.13,55,50,40,70,11,0.8,21,0,1
driver_010,electric,4.29,8.28,37,11.48,79,45,45,93,23,0.14,14,0,0
driver_010,electric,6.33,10.99,48,24.23,66,65,55,75,16,0.92,5,0,0
driver_010,electric,4.39,3.07,10,17.72,60,54,49,75,30,0.36,1,3,1
driver_010,electric,4.08,9.17,42,21.19,95,59,56,81,21,0.38,3,6,1
driver_010,electric,9.85,7.71,40,15.66,92,62,56,97,33,0.89,10,4,1
driver_010,electric,6.37,13.5,21,21.19,97,69,62,96,6,0.78,8,6,1
driver_010,electric,3.38,2.55,49,20.95,80,61,55,60,39,0.67,14,1,1
driver_010,electric,1.01,0.59,48,24.31,64,62,49,97,5,0.7,4,2,0
driver_010,electric,7.46,14.22,26,17.07,56,52,40,79,42,0.61,23,2,1
driver_010,electric,9.46,4.18,5,18.25,85,54,50,70,41,0.49,7,2,1
driver_010,electric,8.43,8.2,35,16.45,51,49,41,90,10,0.92,13,5,1
driver_010,electric,1.82,1.65,15,15.96,65,63,50,91,41,0.9,3,4,0
driver_010,electric,9.46,3.94,36,17.53,59,58,46,60,41,0.94,1,0,0
driver_010,electric,6.16,1.23,6,19.24,68,53,50,91,10,0.29,23,1,0
driver_010,electric,3.04,3.13,2,10.34,68,54,51,99,15,0.19,7,3,1
driver_010,electric,6.5,7.76,13,18.06,71,48,45,64,10,0.42,9,0,0
driver_010,electric,4.79,3.96,48,9.35,78,48,44,79,1,0.44,21,4,1
driver_010,electric,5.58,8.3,2,15.56,70,63,63,91,4,0.58,14,2,1
driver_010,electric,5.41,6.66,18,11.98,86,57,49,71,20,0.42,9,0,1
driver_010,electric,1.86,4.76,8,14.26,91,77,67,100,15,0.32,13,1,1
driver_010,electric,2.63,12.72,40,10.13,70,50,46,66,8,0.79,11,3,0
driver_010,electric,0.62,8.14,31,22.23,73,49,43,81,28,0.36,2,6,1
driver_010,electric,0.45,8.84,27,10.88,63,49,42,97,1,0.9,17,5,1
driver_010,electric,0.45,12.74,2,14.65,71,46,44,100,38,0.9,0,5,1
driver_010,electric,8.98,6.32,19,14.41,61,56,40,78,29,0.98,8,3,0
driver_010,electric,9.8,12.05,23,8.83,79,46,41,77,40,0.18,20,0,1
driver_010,electric,8.21,9.83,47,18.81,98,63,62,97,26,0.68,16,1,1
driver_010,electric,1.57,6.12,50,18.11,86,57,42,99,0,0.17,21,3,1
driver_010,electric,6.34,9.71,36,24.01,79,70,55,83,6,0.15,18,3,1
driver_010,electric,2.4,13.16,9,20.74,99,71,56,63,13,0.56,15,5,1
driver_010,electric,0.53,3.11,8,15.93,69,61,54,76,13,0.03,10,1,1
driver_010,electric,7.1,9.32,10,17.81,95,73,51,80,21,0.65,14,0,0
driver_010,electric,4.09,7.27,16,24.19,66,45,43,91,26,0.95,14,2,1
driver_010,electric,9.87,9.63,4,18.11,77,77,68,97,45,0.88,19,5,0
driver_010,electric,2.83,4.66,24,24.54,95,94,47,82,20,0.87,14,4,1
driver_010,electric,1.89,4.22,38,22.2,87,79,48,88,16,0.85,14,4,1
driver_010,electric,3.79,5.54,47,19.76,75,72,61,66,2,0.02,21,0,1
driver_010,electric,9.0,11.16,18,15.4,78,56,54,98,4,0.63,13,6,0
driver_010,electric,0.8,10.49,50,14.72,54,47,46,70,45,0.04,9,0,1
driver_010,electric,2.48,11.72,4,15.5,67,51,47,60,45,0.93,5,0,0
driver_010,electric,1.42,0.93,33,14.59,81,45,44,94,43,0.62,15,2,0
driver_010,electric,8.94,11.47,3,18.78,63,60,40,67,36,0.81,16,6,0
driver_010,electric,6.79,3.79,2,16.61,96,88,80,76,4,0.07,15,6,1
driver_010,electric,5.5,13.88,34,14.04,93,54,48,60,26,0.68,12,6,1
driver_010,electric,0.9,14.99,20,21.34,60,50,40,99,36,0.37,20,5,1
driver_010,electric,1.48,13.57,24,24.52,64,51,50,73,40,0.88,2,2,1
driver_010,electric,5.72,8.58,38,15.62,69,56,41,93,32,0.53,10,6,0
driver_010,electric,6.38,1.91,46,20.48,69,49,47,70,18,0.42,13,3,0
driver_010,electric,3.76,6.52,11,12.75,63,60,60,83,38,0.57,15,2,1
driver_010,electric,2.15,5.75,16,21.13,72,48,42,72,33,0.17,15,3,1
driver_010,electric,7.67,6.97,38,20.63,95,69,56,67,5,0.34,6,6,1
driver_010,electric,3.73,9.28,6,20.2,96,88,65,60,11,0.92,1,5,1
driver_010,electric,1.03,3.37,31,11.93,63,54,54,99,23,0.35,1,5,1
driver_010,electric,6.9,13.67,45,15.1,96,72,54,97,38,0.34,14,6,1
driver_010,electric,9.57,6.61,36,21.98,98,51,42,97,9,0.96,13,1,1
